ID,Salary,DOJ,DOL,Designation,JobCity,Gender,10percentage,10board,12percentage,12board,CollegeID,CollegeTier,Degree,Specialization,collegeGPA,CollegeCityID,CollegeCityTier,CollegeState,English,Logical,Quant,Domain,ComputerProgramming,ElectronicsAndSemicon,ComputerScience,MechanicalEngg,ElectricalEngg,TelecomEngg,CivilEngg,conscientiousness,agreeableness,extraversion,nueroticism,openess_to_experience,Dyear,12gyear,gyear,12GradAge,GradAge
1104236,145000,2014-07-01,2015-04-01 00:00:00,business analyst,Bangalore,f,71.0,cbse,64.0,cbse,4889,2,B.Tech/B.E.,CS,81.0,4889,1.0,Tamil Nadu,615,455,355,0.486747008438193,335.0,333.0,376.0,407.0,433.0,356.0,348.0,-3.8933,-5.6151,-3.9861,-0.8682,-6.6092,1992,1970,1970,22,22
127017,380000,2010-08-01,2015-04-01 00:00:00,senior software engineer,Bangalore,m,81.0,,86.1,,1286,2,B.Tech/B.E.,EC,98.4,1286,1.0,Andhra Pradesh,454,495,464,0.910770164246022,505.0,433.0,407.0,407.0,433.0,356.0,348.0,0.9737,0.6568,0.2366,-1.1128,0.1864,1989,1970,1970,19,19
1214471,300000,2013-08-01,2014-10-01 00:00:00,oracle dba,,f,82.0,state board,79.0,state,11208,2,B.Tech/B.E.,CS,74.0,11208,1.0,Telangana,475,375,545,0.356536487724475,415.0,333.0,346.0,407.0,433.0,356.0,348.0,0.8463,-0.7866,1.2396,-0.4879,1.4386,1991,1970,1970,21,21
230553,80000,2011-11-01,2012-05-01 00:00:00,desktop support analyst,Noida,m,66.66,u p board,80.4,state,64,2,B.Tech/B.E.,CS,64.29,64,1.0,Uttar Pradesh,525,505,575,0.901489571371033,545.0,333.0,407.0,407.0,433.0,356.0,348.0,0.0464,0.3448,-0.344,-0.1727,-0.1295,1992,1970,1970,22,22
961017,120000,2014-09-01,2015-02-01 00:00:00,technical lead,Ambala,m,73.8,cbse,60.2,cbse,6907,2,B.Tech/B.E.,CS,58.0,6907,1.0,Haryana,520,570,485,0.486747008438193,425.0,333.0,376.0,407.0,433.0,356.0,348.0,-2.3134,0.8784,0.01,0.7798,-1.6273,1992,1970,1970,22,22
1088210,180000,2013-05-01,2015-05-01 00:00:00,oracle dba,pune,m,77.0,state board,65.0,state,13001,2,B.Tech/B.E.,CS,65.0,13001,1.0,Madhya Pradesh,465,350,310,0.563267823666597,425.0,333.0,407.0,407.0,433.0,356.0,348.0,-0.3027,-1.7856,-2.4491,-0.4879,-3.1602,1991,1970,1970,21,21
1060744,340000,2014-07-01,2015-04-01 00:00:00,system engineer,Bangalore,f,84.5,state board,93.8,state,14523,2,B.Tech/B.E.,EC,82.0,14523,1.0,Andhra Pradesh,560,545,620,0.943272157866555,435.0,452.0,407.0,407.0,433.0,356.0,348.0,0.8463,1.5444,0.6248,-2.0092,0.4805,1992,1970,1970,22,22
1101763,85000,2014-09-01,2015-04-01 00:00:00,qa trainee,Bangalore,f,72.4,cbse,63.6,cbse,13843,2,B.Tech/B.E.,CS,65.0,13843,1.0,Orissa,290,285,270,0.486747008438193,555.0,333.0,376.0,407.0,433.0,356.0,348.0,-1.4517,-2.6181,-2.2954,-0.4879,-3.9266,1991,1970,1970,21,21
1088771,180000,2012-10-01,2013-12-01 00:00:00,software developer,Noida,m,70.0,state board,62.0,state,14852,2,B.Tech/B.E.,CS,63.3,14852,1.0,Uttar Pradesh,350,485,485,0.744758354008939,385.0,333.0,438.0,407.0,433.0,356.0,348.0,0.5591,0.5454,-0.1437,0.9066,0.8637,1990,1970,1970,20,20
54007,130000,2010-12-01,2011-12-01 00:00:00,service engineer,New Delhi,m,72.0,uttarakhand board,72.0,state,6874,2,B.Tech/B.E.,EC,64.45,6874,1.0,Uttarakhand,495,245,425,0.376059586651545,385.0,300.0,407.0,407.0,433.0,356.0,348.0,-0.880999999999999,0.1888,-0.1988,-1.2303,0.3444,1990,1970,1970,20,20
356526,450000,2014-02-01,2015-04-01 00:00:00,system engineer,Pune,m,83.0,cbse,71.4,cbse,4368,2,B.Tech/B.E.,CS,68.1,4368,1.0,Orissa,425,505,515,0.704090412131314,465.0,333.0,407.0,407.0,433.0,356.0,348.0,1.3215,0.9688,0.0914,0.4442,0.0284,1989,1970,1970,19,19
631489,120000,2013-07-01,2014-07-01 00:00:00,web developer,Indore,m,75.0,state board,73.0,state,16687,2,B.Tech/B.E.,CS,66.0,16687,1.0,Madhya Pradesh,360,400,575,0.276047228046856,345.0,333.0,407.0,407.0,433.0,356.0,348.0,-0.0154,-0.6201,-0.2974,0.5262,-0.0943,1990,1970,1970,20,20
629571,220000,2013-12-01,2014-12-01 00:00:00,shift engineer,Khopoli,m,69.53,nagpur divisional board,66.17,state,11665,2,B.Tech/B.E.,ME,63.6,11665,1.0,Maharashtra,415,400,560,0.755375120895548,175.0,333.0,407.0,446.0,433.0,356.0,348.0,0.7027,-1.2861,0.4711,-0.3612,0.6721,1991,1970,1970,21,21
1142382,215000,2014-08-01,2015-04-01 00:00:00,technical lead,Jabalpur,f,77.8,state board,73.6,state,1213,2,B.Tech/B.E.,CS,75.5,1213,1.0,Madhya Pradesh,405,385,235,0.23780283983757,305.0,333.0,315.0,407.0,433.0,356.0,348.0,0.99,-1.1196,-0.6048,-0.8682,0.8637,1991,1970,1970,21,21
1111619,265000,2014-08-01,2015-04-01 00:00:00,software developer,Gurgaon,m,71.2,state board,72.0,state,55,2,B.Tech/B.E.,CS,76.9,55,1.0,Uttar Pradesh,430,530,630,0.996744486852253,645.0,333.0,623.0,407.0,433.0,356.0,348.0,0.7027,1.0449,-0.6048,-0.2344,0.2889,1992,1970,1970,22,22
765378,410000,2013-08-01,present,software developer,bangalore,m,84.33,state board,93.8,state,13994,2,B.Tech/B.E.,CS,73.7,13994,1.0,Andhra Pradesh,405,475,855,0.992259189330951,665.0,333.0,407.0,407.0,433.0,356.0,348.0,0.1282,-0.6201,-0.2974,-1.7556,-0.6692,1992,1970,1970,22,22
962300,120000,2015-01-01,present,entry level management trainee,Mysore,m,89.12,state board,57.5,state,9509,2,B.Tech/B.E.,ME,70.0,9509,1.0,Karnataka,380,620,520,0.829584599793067,455.0,333.0,407.0,469.0,433.0,356.0,348.0,1.1336,0.5454,-0.9122,-0.8682,-0.2859,1992,1970,1970,22,22
407197,310000,2012-09-01,present,software engineer,,m,75.71,"bseb,patna",53.44,state,1383,2,MCA,CS,79.6,1383,1.0,Karnataka,305,555,645,0.901489571371033,545.0,333.0,407.0,407.0,433.0,356.0,348.0,0.3941,0.1888,-0.0537,0.1798,0.0284,1987,1970,1970,17,17
653055,255000,2014-02-01,present,it support specialist,Mumbai,m,67.0,state board,59.4,state,83,2,B.Tech/B.E.,EC,67.46,83,1.0,Uttar Pradesh,275,315,445,0.538386892985096,455.0,333.0,407.0,407.0,433.0,356.0,348.0,0.2718,-1.1196,-0.6048,-1.3753,-1.6273,1991,1970,1970,21,21
1193139,325000,2014-08-01,2015-04-01 00:00:00,software engineer,Bangalore,m,71.84,state board,66.83,state,3770,2,B.Tech/B.E.,CS,70.35,3770,1.0,Karnataka,640,615,585,0.974396112538398,615.0,333.0,407.0,407.0,433.0,356.0,348.0,0.1282,0.2124,-0.9122,1.0333,-0.0943,1992,1970,1970,22,22
831674,235000,2014-06-01,present,systems engineer,Hyderabad,f,92.0,state board,95.0,state,6143,2,B.Tech/B.E.,EC,83.0,6143,1.0,Telangana,720,605,605,0.881620069530177,495.0,420.0,407.0,407.0,433.0,356.0,348.0,-1.1644,-0.1206,0.4711,0.2727,-0.0943,1993,1970,1970,23,23
624266,120000,2014-04-01,2015-04-01 00:00:00,web developer,Indore,m,77.0,state board,76.0,state,5815,2,B.Tech/B.E.,CS,67.22,5815,1.0,Madhya Pradesh,545,500,515,0.563267823666597,425.0,333.0,407.0,407.0,433.0,356.0,348.0,-1.0208,-1.4526,-1.0659,-0.2344,-1.4356,1991,1970,1970,21,21
1077612,155000,2014-08-01,present,web application developer,Hyderabad,m,80.0,state board,83.1,state,4726,2,B.Tech/B.E.,CS,67.87,4726,1.0,Telangana,280,530,430,0.23780283983757,545.0,333.0,315.0,407.0,433.0,356.0,348.0,0.7027,0.7119,0.7785,-0.7415,-0.2859,1990,1970,1970,20,20
615097,150000,2014-01-01,2014-07-01 00:00:00,web developer,Noida,m,70.16,state board,66.8,state,272,2,MCA,CS,69.7,272,1.0,Punjab,275,485,530,0.486747008438193,475.0,333.0,376.0,407.0,433.0,356.0,348.0,-0.4463,-1.1196,0.01,0.5262,-0.0943,1991,1970,1970,21,21
240137,650000,2011-08-01,present,senior software engineer,,m,80.4,cbse,80.0,cbse,64,2,B.Tech/B.E.,EC,66.74,64,1.0,Uttar Pradesh,535,615,625,0.824666400671332,355.0,400.0,407.0,407.0,433.0,356.0,348.0,-1.0355,-0.4353,-2.6662,-0.7603,0.3444,1989,1970,1970,19,19
628563,100000,2013-03-01,2014-03-01 00:00:00,research associate,Chennai,m,79.0,state board,87.0,state,1263,2,B.Tech/B.E.,EC,73.4,1263,1.0,Tamil Nadu,485,520,665,0.0233121682429863,385.0,166.0,407.0,407.0,433.0,356.0,348.0,0.5591,0.0459,0.9322,0.2727,0.0973,1992,1970,1970,22,22
1066112,180000,2014-11-01,2015-05-01 00:00:00,web developer,Chandigarh,f,82.2,cbse,68.8,cbse,14004,2,B.Tech/B.E.,EC,74.0,14004,1.0,Himachal Pradesh,580,545,390,0.207392169717661,375.0,260.0,407.0,407.0,433.0,356.0,348.0,-0.5899,1.0449,0.9322,-0.7415,1.4386,1991,1970,1970,21,21
898205,340000,2014-08-01,present,business analyst,Noida,m,69.66,cbse,69.6,cbse,66,2,B.Tech/B.E.,CS,71.7,66,1.0,Uttar Pradesh,510,460,575,0.667326452482833,454.0,333.0,407.0,407.0,433.0,356.0,348.0,-2.457,-1.2861,-1.6807,0.653,-1.244,1992,1970,1970,22,22
281195,250000,2011-09-01,2015-03-01 00:00:00,quality assurance engineer,New Delhi,m,80.8,cbse,66.2,cbse,3144,2,B.Tech/B.E.,EC,87.5,3144,1.0,Tamil Nadu,535,515,475,0.229481754911755,425.0,266.0,407.0,407.0,433.0,366.0,348.0,0.3555,0.3448,0.672,-1.1128,-0.1295,1989,1970,1970,19,19
192948,500000,2012-01-01,present,system engineer,New Delhi,f,95.4,cbse,93.2,cbse,893,2,B.Tech/B.E.,CS,79.7,893,1.0,Uttar Pradesh,585,625,615,0.98374996654107,635.0,333.0,407.0,407.0,433.0,356.0,348.0,-0.7264,0.6568,0.0914,-0.2902,0.3444,1989,1970,1970,19,19
232370,400000,2012-09-01,2015-04-01 00:00:00,teradata developer,Bangalore,f,88.0,cbse,75.8,cbse,81,2,B.Tech/B.E.,CS,71.8,81,1.0,Uttar Pradesh,535,455,585,0.735795709224656,475.0,333.0,407.0,407.0,433.0,356.0,348.0,-1.0355,0.5008,0.0914,-0.5253,-0.1295,1989,1970,1970,19,19
1123075,120000,2015-02-01,2015-03-01 00:00:00,quality engineer,GURGAON,m,60.83,state board,53.2,state,8350,2,B.Tech/B.E.,EC,71.52,8350,1.0,Uttar Pradesh,360,420,545,0.991397583740291,455.0,516.0,407.0,407.0,433.0,356.0,348.0,0.2718,-0.2871,-1.527,0.9066,-0.6692,1992,1970,1970,22,22
334701,565000,2013-06-01,2015-04-01 00:00:00,software engineer,Bangalore,m,75.4,mp board,85.33,state,1622,2,B.Tech/B.E.,EC,67.11,1622,1.0,Madhya Pradesh,405,415,395,0.694479327708463,455.0,366.0,407.0,407.0,433.0,356.0,348.0,-1.1901,-0.1232,0.5269,-0.76027,-0.9984,1989,1970,1970,19,19
666182,325000,2014-07-01,2015-04-01 00:00:00,systems engineer,Pune,m,91.1,cbse,92.4,cbse,47,1,B.Tech/B.E.,CS,83.55,47,1.0,Delhi,615,605,650,0.622642915849938,505.0,333.0,407.0,407.0,433.0,356.0,348.0,0.2718,-1.7856,-0.6048,1.6672,-0.2859,1992,1970,1970,22,22
786668,215000,2014-03-01,present,electrical engineer,chennai,f,83.0,state board,72.9,state,11852,2,B.Tech/B.E.,EL,68.5,11852,1.0,Andhra Pradesh,360,325,325,0.163630926631106,455.0,333.0,407.0,407.0,313.0,356.0,348.0,0.4155,-0.2871,-0.4511,0.7798,-0.0943,1992,1970,1970,22,22
599552,175000,2013-05-01,2013-09-01 00:00:00,electrical design engineer,chennai,m,87.4,cbse,86.6,cbse,830,2,B.Tech/B.E.,EC,78.4,830,1.0,Tamil Nadu,485,475,620,0.824666400671332,505.0,400.0,407.0,407.0,433.0,356.0,348.0,-0.0154,1.2114,1.0859,-1.2486,0.2889,1991,1970,1970,21,21
1289825,180000,2014-12-01,present,software developer,Jaipur,m,66.67,state board,57.1,state,6688,2,MCA,CS,73.0,6688,1.0,Tamil Nadu,370,510,475,0.843123726665742,515.0,333.0,407.0,407.0,433.0,356.0,348.0,-0.0154,-0.1206,-0.6048,0.0192,-0.6692,1987,1970,1970,17,17
624804,345000,2013-02-01,2015-04-01 00:00:00,data analyst,Chennai ,m,56.0,cbse,58.0,cbse,4233,2,MCA,CS,78.0,4233,1.0,Tamil Nadu,710,500,470,0.930370607202691,565.0,333.0,407.0,407.0,433.0,356.0,348.0,0.1282,0.0459,0.7785,2.1743,-0.6692,1989,1970,1970,19,19
306561,180000,2011-11-01,2012-11-01 00:00:00,business development manager,Pune,f,82.5,icse,73.0,state,1281,2,B.Tech/B.E.,CS,53.25,1281,1.0,Maharashtra,575,445,435,0.563267823666597,425.0,333.0,407.0,407.0,433.0,356.0,348.0,0.6646,-0.1232,0.3817,1.1199,0.8183,1989,1970,1970,19,19
1199988,100000,2014-06-01,2015-03-01 00:00:00,java developer,Hyderabad,m,80.8,state board,81.5,state,12867,2,B.Tech/B.E.,CS,74.0,12867,1.0,Andhra Pradesh,560,455,405,0.23780283983757,505.0,333.0,315.0,407.0,433.0,356.0,348.0,1.9953,1.0449,0.4711,-1.6289,0.8637,1993,1970,1970,23,23
662101,335000,2013-11-01,present,.net developer,Kolkata,m,84.2,cbse,80.2,cbse,13095,2,B.Tech/B.E.,CS,80.5,13095,1.0,West Bengal,570,560,560,0.635978756456794,445.0,333.0,407.0,407.0,433.0,356.0,348.0,0.99,1.5444,1.3933,-0.6147,0.6721,1990,1970,1970,20,20
242181,370000,2012-07-01,present,system engineer,Noida,f,83.0,icse,79.5,icse,6557,2,B.Tech/B.E.,EC,73.18,6557,1.0,Uttar Pradesh,565,505,575,0.824666400671332,455.0,400.0,407.0,407.0,433.0,313.0,348.0,0.0464,-0.2793,-0.0537,-0.2902,-1.0774,1989,1970,1970,19,19
606926,340000,2013-12-01,2015-04-01 00:00:00,project engineer,Bangalore,f,94.4,state board,85.0,state,356,2,B.Tech/B.E.,EC,80.29,356,1.0,Karnataka,580,475,720,0.376059586651545,455.0,300.0,407.0,407.0,433.0,356.0,348.0,1.4208,1.2114,0.7785,-1.1218,1.0554,1991,1970,1970,21,21
480729,120000,2007-06-01,2009-06-01 00:00:00,software engineer,Hyderabad,m,83.5,ap state board,87.3,state,12487,2,B.Tech/B.E.,CS,64.7,12487,1.0,Andhra Pradesh,425,575,645,0.649389714846691,455.0,333.0,407.0,407.0,433.0,356.0,348.0,-1.4992,-0.7863,-2.0131,0.4148,-0.6035,1986,1970,1970,16,16
279508,325000,2011-07-01,2012-10-01 00:00:00,network security engineer,Bangalore,m,75.2,cbse,60.2,cbse,72,2,B.Tech/B.E.,CS,69.54,72,1.0,Uttar Pradesh,555,645,515,0.704090412131314,465.0,333.0,407.0,407.0,433.0,356.0,348.0,-1.3447,0.3448,-0.7794,-0.6428,-0.1295,1989,1970,1970,19,19
541145,325000,2014-02-01,2014-04-01 00:00:00,system engineer,Mangalore,m,85.0,state board,67.0,cbse,9702,2,B.Tech/B.E.,CS,76.0,9702,1.0,Haryana,345,560,455,0.735795709224656,475.0,333.0,407.0,407.0,433.0,356.0,348.0,-0.7651,0.3448,-0.6343,0.6204,-1.0774,1990,1970,1970,20,20
244928,120000,2011-07-01,2012-01-01 00:00:00,project engineer,keral,m,73.0,cgbse raipur,50.0,state,6567,2,B.Tech/B.E.,EC,64.86,6567,1.0,Chhattisgarh,365,325,425,0.229481754911755,325.0,266.0,407.0,407.0,433.0,233.0,348.0,-1.4992,-2.3073,-2.0856,-0.1727,-2.8152,1988,1970,1970,18,18
1066577,320000,2014-08-01,present,system engineer,Pune,m,89.5,state board,73.4,state,1906,2,B.Tech/B.E.,CS,70.06,1906,1.0,West Bengal,700,505,585,0.486747008438193,485.0,333.0,376.0,407.0,433.0,356.0,348.0,0.2718,0.0459,-1.0659,-2.136,-1.244,1992,1970,1970,22,22
1140518,180000,2014-10-01,2014-12-01 00:00:00,business analyst,Gurgaon,m,72.0,cbse,65.0,cbse,10932,2,B.Tech/B.E.,EC,59.8,10932,1.0,Uttar Pradesh,525,565,430,0.338786347219528,455.0,292.0,407.0,407.0,433.0,356.0,348.0,0.7027,-0.2871,-0.6048,-0.8682,1.247,1992,1970,1970,22,22
947985,260000,2014-02-01,present,software developer,Mumbai,m,84.62,state board,65.4,state,10119,2,B.Tech/B.E.,CS,76.0,10119,1.0,Gujarat,360,510,475,0.622642915849938,445.0,333.0,407.0,407.0,433.0,356.0,348.0,-0.159,-0.9531,0.9322,1.2869,-0.2859,1992,1970,1970,22,22
338248,200000,2013-06-01,2013-08-01 00:00:00,client services associate,,f,89.0,state board,85.0,state,11637,2,B.Tech/B.E.,CS,76.0,11637,1.0,Madhya Pradesh,345,335,475,0.23780283983757,425.0,333.0,315.0,407.0,433.0,356.0,348.0,-0.1855,0.0328,-1.0697,0.97293,-0.2875,1990,1970,1970,20,20
755088,265000,2013-07-01,present,customer service manager,Patna,m,86.6,icse,81.5,icse,1906,2,B.Tech/B.E.,EL,78.0,1906,1.0,West Bengal,500,560,470,0.837620725714257,345.0,333.0,407.0,407.0,500.0,356.0,348.0,0.7027,-0.4536,-1.2196,-0.8682,-0.8608,1990,1970,1970,20,20
530147,205000,2013-09-01,2015-06-01 00:00:00,junior research fellow,Roorkee,m,90.4,cbse,84.6,cbse,11759,2,B.Tech/B.E.,ME,83.5,11759,1.0,Uttarakhand,430,375,530,0.986525019020638,455.0,333.0,407.0,580.0,433.0,356.0,348.0,-1.8083,-1.9953,-2.521,1.0747,-2.0253,1993,1970,1970,23,23
215595,240000,2013-09-01,2014-12-01 00:00:00,sales management trainee,Pune,m,68.8,icse,68.7,icse,1175,2,B.Tech/B.E.,EC,67.0,1175,1.0,Orissa,545,485,505,0.229481754911755,355.0,266.0,407.0,407.0,433.0,356.0,348.0,0.51,0.8128,0.5269,1.0024,-0.4455,1990,1970,1970,20,20
730991,310000,2014-11-01,present,network security engineer,Kolkata,m,81.5,state board,80.2,state,11160,2,B.Tech/B.E.,CS,82.0,11160,1.0,West Bengal,430,510,415,0.342314899911815,365.0,333.0,407.0,407.0,433.0,356.0,348.0,0.7027,-1.1196,-0.1437,0.3995,0.2889,1990,1970,1970,20,20
435437,410000,2011-09-01,2014-03-01 00:00:00,systems engineer,Hyderabad,m,91.5,,98.7,,492,2,B.Tech/B.E.,EC,74.26,492,1.0,Telangana,485,585,745,0.649389714846691,435.0,333.0,407.0,407.0,433.0,356.0,348.0,0.0464,-2.7754,-1.2148,0.6498,-0.7615,1990,1970,1970,20,20
1013562,205000,2014-01-01,present,it analyst,Bangalore,f,64.0,icse,60.0,cbse,904,2,B.Tech/B.E.,CS,65.0,904,1.0,Karnataka,665,555,310,0.450876584483451,395.0,333.0,407.0,407.0,433.0,356.0,348.0,-0.0154,1.3779,1.7007,-1.1218,0.8637,1991,1970,1970,21,21
374948,205000,2013-04-01,present,customer support engineer,Hyderabad,f,86.0,cbse,80.0,cbse,9774,2,B.Tech/B.E.,EC,80.7,9774,1.0,Telangana,475,445,425,0.538386892985096,455.0,333.0,407.0,407.0,433.0,356.0,348.0,-1.6924,-0.9033,-0.7794,0.7967,-1.2354,1990,1970,1970,20,20
640383,215000,2013-08-01,2014-08-01 00:00:00,process associate,Gurgaon,f,81.0,cbse,74.4,cbse,2097,2,B.Tech/B.E.,EC,70.0,2097,1.0,Uttar Pradesh,530,450,425,0.229481754911755,375.0,266.0,407.0,407.0,433.0,356.0,348.0,-0.3027,0.2124,-0.1437,0.9066,0.0973,1991,1970,1970,21,21
102965,460000,2011-02-01,present,senior systems engineer,Chennai,m,88.5,anglo indian,88.16,state,940,2,B.Tech/B.E.,CS,80.0,940,1.0,Tamil Nadu,495,465,345,0.563267823666597,425.0,333.0,407.0,407.0,433.0,356.0,348.0,0.2009,1.4368,0.672,-0.4078,-0.6035,1989,1970,1970,19,19
348073,405000,2013-07-01,2015-04-01 00:00:00,business systems consultant,Hyderabad,m,80.0,icse,94.5,state,3666,2,B.Tech/B.E.,CS,70.1,3666,1.0,Andhra Pradesh,535,655,695,0.884122511593735,535.0,333.0,407.0,407.0,433.0,356.0,348.0,0.8192,1.2028,0.3817,1.5899,0.0284,1991,1970,1970,21,21
289612,480000,2011-06-01,present,senior systems engineer,Hyderabad,f,89.6,ssc,95.4,state,1422,2,B.Tech/B.E.,EC,74.7,1422,1.0,Andhra Pradesh,595,595,645,0.376059586651545,455.0,300.0,407.0,407.0,433.0,356.0,348.0,0.3555,0.6568,-0.344,1.0024,0.6603,1989,1970,1970,19,19
641305,325000,2013-01-01,present,quality assurance engineer,hyderabad,f,92.5,state board,95.3,state,9769,2,B.Tech/B.E.,CS,79.6,9769,1.0,Telangana,510,585,650,0.765673581234011,485.0,333.0,407.0,407.0,433.0,356.0,348.0,0.5591,1.0449,0.4711,-1.7556,0.0973,1992,1970,1970,22,22
1266498,210000,2014-08-01,2015-03-01 00:00:00,management trainee,Mumbai,m,91.53,state board,71.17,state,3291,1,B.Tech/B.E.,ME,60.7,3291,1.0,Maharashtra,545,615,820,0.59828069148683,455.0,333.0,315.0,407.0,433.0,356.0,348.0,0.5591,1.0449,-0.2974,-1.6289,0.6721,1993,1970,1970,23,23
1150694,240000,2014-04-01,2015-04-01 00:00:00,java developer,Hyderabad,m,87.33,state board,93.7,state,13994,2,B.Tech/B.E.,EC,74.64,13994,1.0,Andhra Pradesh,475,570,585,0.338786347219528,635.0,292.0,407.0,407.0,433.0,356.0,348.0,1.5644,1.7109,2.1617,-2.136,-0.0943,1991,1970,1970,21,21
552307,450000,2013-07-01,2015-03-01 00:00:00,software developer,,m,86.0,icse,73.0,icse,121,1,B.Tech/B.E.,CS,66.6,121,1.0,Gujarat,745,640,825,0.99405087195167,675.0,333.0,407.0,407.0,433.0,356.0,348.0,-0.5899,1.2114,-0.6048,0.1459,0.4805,1991,1970,1970,21,21
1087051,250000,2014-07-01,2015-04-01 00:00:00,software engineer,Chennai,m,77.6,state board,68.5,state,16536,2,B.Tech/B.E.,CS,71.0,16536,1.0,Tamil Nadu,455,395,405,0.953899775079926,335.0,333.0,530.0,407.0,433.0,356.0,348.0,0.4155,1.5444,0.3174,-0.6147,0.2889,1992,1970,1970,22,22
295290,145000,2012-08-01,2013-12-01 00:00:00,hr executive,lucknow,f,54.6,uttranchal board,61.4,state,2819,2,B.Tech/B.E.,other,70.86,2819,1.0,Uttar Pradesh,405,495,355,0.649389714846691,455.0,333.0,407.0,407.0,433.0,356.0,348.0,-0.1082,0.1888,0.0914,-0.5253,0.1864,1989,1970,1970,19,19
639664,520000,2013-07-01,present,research engineer,Greater NOIDA,m,79.2,cbse,73.0,cbse,350,2,B.Tech/B.E.,EC,68.96,350,1.0,Uttar Pradesh,555,605,680,0.960603251997053,455.0,466.0,407.0,407.0,433.0,356.0,348.0,0.2718,0.5454,-2.2954,0.0192,0.2889,1991,1970,1970,21,21
331094,400000,2012-01-01,2015-04-01 00:00:00,senior programmer,hyderabad,f,89.0,,97.0,,9769,2,B.Tech/B.E.,CS,74.0,9769,1.0,Telangana,375,425,565,0.819416529835888,505.0,333.0,407.0,407.0,433.0,356.0,348.0,1.7465,1.7488,1.688,-1.3478,0.0679,1991,1970,1970,21,21
280764,145000,2011-06-01,2013-08-01 00:00:00,sales executive,Gurgaon,f,82.2,cbse,72.3,cbse,57,2,B.Tech/B.E.,other,63.4,57,1.0,Haryana,595,505,455,0.649389714846691,455.0,333.0,407.0,407.0,433.0,356.0,348.0,-1.0355,-0.1232,-1.2148,0.0623,0.3444,1990,1970,1970,20,20
139917,420000,2011-02-01,2013-07-01 00:00:00,software engineer,Bangalore,m,57.0,jseb,51.0,state,3807,2,B.Tech/B.E.,CS,64.7,3807,1.0,Karnataka,305,505,385,0.670743151433127,455.0,333.0,407.0,407.0,433.0,356.0,348.0,-0.2628,0.0328,0.0914,-1.1128,-1.5513,1986,1970,1970,16,16
639325,150000,2014-03-01,present,process associate,Hyderabad,m,85.66,state board,92.0,state,6748,2,B.Tech/B.E.,ME,66.81,6748,1.0,Andhra Pradesh,395,425,590,0.755375120895548,455.0,333.0,407.0,446.0,433.0,356.0,348.0,-0.159,0.3789,0.1637,1.5404,-0.0943,1992,1970,1970,22,22
1087364,325000,2014-02-01,2015-04-01 00:00:00,system engineer,Pune,f,83.0,cbse,73.0,cbse,7627,2,B.Tech/B.E.,EC,67.0,7627,1.0,Uttar Pradesh,595,625,560,0.338786347219528,405.0,292.0,407.0,407.0,433.0,356.0,348.0,-0.3027,0.7119,1.3933,-2.3895,0.6721,1991,1970,1970,21,21
330544,200000,2013-03-01,2014-06-01 00:00:00,mechanical design engineer,Nasikcity,m,77.0,state board,75.0,state,9837,2,B.Tech/B.E.,ME,65.42,9837,1.0,Telangana,425,415,375,0.0684457505037512,455.0,333.0,407.0,254.0,433.0,356.0,348.0,1.4374,1.1248,1.2525,0.53233,0.4234,1991,1970,1970,21,21
1230200,300000,2014-12-01,2015-04-01 00:00:00,associate software engineer,Bangalore,m,65.0,state board,65.4,state,1887,1,B.Tech/B.E.,CS,67.72,1887,1.0,Uttar Pradesh,490,615,725,0.744758354008939,595.0,333.0,438.0,407.0,433.0,356.0,348.0,-0.3027,-0.7866,-1.527,1.9207,-1.6273,1990,1970,1970,20,20
1041140,200000,2014-08-01,present,web developer,Indore,m,61.57,state board,54.33,state,4417,2,B.Tech/B.E.,CS,79.6,4417,1.0,Madhya Pradesh,325,470,465,0.23780283983757,405.0,333.0,315.0,407.0,433.0,356.0,348.0,0.1282,0.2124,0.4711,0.0192,1.247,1992,1970,1970,22,22
1088362,100000,2013-05-01,2014-01-01 00:00:00,software developer,Trivandrum,m,75.0,icse,74.0,icse,1023,2,B.Tech/B.E.,EL,59.0,1023,1.0,Kerala,720,545,405,0.649389714846691,485.0,333.0,407.0,407.0,433.0,356.0,348.0,-0.0154,0.2124,0.6248,0.0192,-0.6692,1989,1970,1970,19,19
124278,475000,2011-03-01,2014-07-01 00:00:00,performance engineer,,m,86.8,ssc,85.5,state,1329,2,B.Tech/B.E.,EC,63.17,1329,1.0,Maharashtra,495,515,575,0.960603251997053,355.0,466.0,407.0,407.0,433.0,356.0,348.0,-0.1082,0.5008,0.0914,-0.4078,0.5024,1989,1970,1970,19,19
1242790,100000,2015-01-01,2015-04-01 00:00:00,software development engineer,Faridabad,m,70.0,cbse,58.0,cbse,6907,2,B.Tech/B.E.,CS,70.0,6907,1.0,Haryana,440,435,380,0.23780283983757,445.0,333.0,315.0,407.0,433.0,356.0,348.0,-0.4463,0.3789,0.7785,-0.6147,0.0973,1993,1970,1970,23,23
1190113,200000,2014-11-01,2015-04-01 00:00:00,software engineer,Patna,m,73.0,state board,60.2,cbse,16522,2,B.Tech/B.E.,EC,75.47,16522,1.0,Madhya Pradesh,475,435,485,0.649389714846691,455.0,356.0,407.0,407.0,433.0,356.0,348.0,1.1336,-1.2861,0.6248,-1.8824,0.8637,1990,1970,1970,20,20
